side,rank,re_neff,im_neff,tm_fraction,guided
2,160,0.0092360,6.3586e+00,0.3217,0
2,161,0.0197575,6.3862e+00,0.2661,0
2,162,-0.0167785,6.3872e+00,0.2655,0
2,163,0.0016818,6.4461e+00,0.3932,0
2,164,0.0006104,6.4749e+00,0.1865,0
2,165,0.0013826,6.4858e+00,0.1402,0
2,166,-0.1204103,6.5247e+00,0.1030,0
2,167,0.0127738,6.5272e+00,0.3943,0
2,168,-0.0084316,6.5291e+00,0.3990,0
2,169,0.1173405,6.5290e+00,0.1077,0
2,170,0.0003117,6.5902e+00,0.2052,0
2,171,0.0039194,6.6186e+00,0.0872,0
2,172,-0.0000998,6.6325e+00,0.0979,0
2,173,0.0002375,6.6548e+00,0.2801,0
2,174,-0.0252880,6.6909e+00,0.1625,0
2,175,0.0256045,6.6933e+00,0.1447,0
2,176,-0.0058673,6.7023e+00,0.1559,0
2,177,0.0106610,6.7046e+00,0.1615,0
2,178,0.0083778,6.7533e+00,0.2324,0
2,179,-0.0088601,6.7560e+00,0.2390,0
2,180,0.0023195,6.7916e+00,0.2901,0
2,181,-0.0008366,6.8251e+00,0.3206,0
2,182,-0.0017366,6.8429e+00,0.3460,0
2,183,0.0117257,6.8552e+00,0.3418,0
2,184,-0.0021749,6.8563e+00,0.3383,0
2,185,-0.0018677,6.8957e+00,0.3566,0
2,186,0.0014034,6.9172e+00,0.3307,0
2,187,0.0002934,6.9345e+00,0.1830,0
2,188,0.0000641,6.9656e+00,0.4479,0
2,189,0.0003952,6.9755e+00,0.3027,0
2,190,0.0000382,7.0022e+00,0.2404,0
2,191,0.0006945,7.0075e+00,0.1983,0
2,192,-0.0398179,7.0239e+00,0.1555,0
2,193,-0.0003572,7.0246e+00,0.3370,0
2,194,0.0389597,7.0248e+00,0.1554,0
2,195,0.0014276,7.0668e+00,0.2932,0
2,196,0.0008989,7.0821e+00,0.3337,0
2,197,0.0015878,7.1020e+00,0.3076,0
2,198,0.0016660,7.1417e+00,0.2269,0
2,199,-0.0000355,7.1608e+00,0.0908,0
