side,rank,re_neff,im_neff,tm_fraction,guided
2,151,-0.0773827,6.1759e+00,0.2429,0
2,152,0.0005978,6.2169e+00,0.3292,0
2,153,0.0062246,6.2257e+00,0.1828,0
2,154,0.0203536,6.2336e+00,0.1886,0
2,155,-0.0204900,6.2342e+00,0.2131,0
2,156,0.0253967,6.2903e+00,0.2962,0
2,157,-0.0287360,6.2966e+00,0.2949,0
2,158,0.0002693,6.3183e+00,0.3106,0
2,159,-0.0126958,6.3598e+00,0.2741,0
2,160,0.0139401,6.3598e+00,0.2776,0
2,161,-0.0081936,6.3785e+00,0.3549,0
2,162,0.0116096,6.3791e+00,0.3443,0
2,163,0.0019351,6.4361e+00,0.3851,0
2,164,0.0000984,6.4578e+00,0.2133,0
2,165,0.0004360,6.4627e+00,0.1477,0
2,166,0.0015464,6.5169e+00,0.4087,0
2,167,0.0059131,6.5367e+00,0.3379,0
2,168,-0.1181048,6.5361e+00,0.0977,0
2,169,0.1141831,6.5430e+00,0.1015,0
2,170,0.0002979,6.5899e+00,0.1269,0
2,171,-0.0000410,6.6180e+00,0.0832,0
2,172,0.0031189,6.6325e+00,0.0935,0
2,173,0.0010361,6.6592e+00,0.1389,0
2,174,0.0155519,6.6895e+00,0.0628,0
2,175,-0.0144804,6.6909e+00,0.0759,0
2,176,-0.0148394,6.7076e+00,0.2396,0
2,177,0.0191453,6.7096e+00,0.2706,0
2,178,0.0027150,6.7422e+00,0.2689,0
2,179,0.0117781,6.7598e+00,0.3109,0
2,180,-0.0149406,6.7614e+00,0.2979,0
2,181,-0.0068372,6.8256e+00,0.3415,0
2,182,0.0082277,6.8299e+00,0.3388,0
2,183,0.0020519,6.8368e+00,0.3049,0
2,184,0.0159755,6.8819e+00,0.3112,0
2,185,-0.0132978,6.8855e+00,0.3080,0
2,186,0.0003756,6.9116e+00,0.3058,0
2,187,0.0003337,6.9457e+00,0.3360,0
2,188,0.0002958,6.9530e+00,0.3116,0
2,189,0.0015048,6.9771e+00,0.1611,0
2,190,-0.0002622,6.9831e+00,0.2152,0
2,191,-0.0419874,7.0109e+00,0.1796,0
2,192,0.0002650,7.0113e+00,0.2296,0
2,193,0.0407032,7.0126e+00,0.1794,0
2,194,0.0004520,7.0399e+00,0.2216,0
2,195,0.0102563,7.0606e+00,0.1047,0
2,196,-0.0081486,7.0617e+00,0.1035,0
2,197,0.0008898,7.0819e+00,0.3561,0
2,198,0.0027101,7.1196e+00,0.2796,0
2,199,0.0014724,7.1684e+00,0.2900,0
2,200,0.0027533,7.1915e+00,0.1444,0
2,201,-0.0028450,7.1925e+00,0.1451,0
2,202,0.0001130,7.2191e+00,0.2402,0
2,203,0.0007903,7.2315e+00,0.3982,0
2,204,0.0071842,7.2709e+00,0.2659,0
2,205,-0.0077754,7.2712e+00,0.2678,0
2,206,-0.0004178,7.3112e+00,0.2021,0
2,207,0.0002662,7.3440e+00,0.3977,0
2,208,0.0006553,7.3628e+00,0.2219,0
2,209,0.0004585,7.3954e+00,0.2229,0
2,210,0.0002082,7.3985e+00,0.3001,0
2,211,0.0006572,7.4131e+00,0.2190,0
2,212,0.0003734,7.4282e+00,0.3003,0
2,213,-0.0003313,7.4486e+00,0.1672,0
2,214,0.0026200,7.4742e+00,0.1956,0
2,215,-0.0020098,7.4805e+00,0.2230,0
2,216,0.0033282,7.4831e+00,0.2433,0
2,217,0.0030642,7.5039e+00,0.2420,0
2,218,-0.0105452,7.5116e+00,0.2494,0
2,219,0.0112052,7.5123e+00,0.2511,0
2,220,0.0020015,7.5637e+00,0.1935,0
2,221,0.0022188,7.5789e+00,0.3910,0
2,222,0.0001193,7.5951e+00,0.0668,0
2,223,0.0159009,7.5985e+00,0.3869,0
2,224,-0.0158120,7.5991e+00,0.3799,0
2,225,0.0006550,7.6330e+00,0.3662,0
2,226,0.0039914,7.6740e+00,0.3662,0
2,227,-0.0019623,7.6759e+00,0.3709,0
2,228,0.0008164,7.7055e+00,0.2030,0
2,229,0.0071135,7.7248e+00,0.2112,0
2,230,-0.0075433,7.7272e+00,0.2246,0
2,231,-0.0075601,7.7355e+00,0.3071,0
2,232,0.0111138,7.7358e+00,0.3072,0
2,233,0.0003183,7.7943e+00,0.2860,0
2,234,0.0002921,7.8167e+00,0.2176,0
2,235,0.0067227,7.8425e+00,0.2651,0
2,236,-0.0476712,7.8441e+00,0.1862,0
2,237,-0.0062218,7.8506e+00,0.2571,0
2,238,0.0475479,7.8626e+00,0.1670,0
2,239,0.0005274,7.8716e+00,0.1851,0
2,240,-0.0008891,7.9092e+00,0.2034,0
2,241,-0.0014238,7.9245e+00,0.2698,0
2,242,0.0019886,7.9385e+00,0.2873,0
2,243,0.0027589,7.9663e+00,0.1944,0
2,244,0.0034750,7.9798e+00,0.3578,0
2,245,-0.0032222,7.9804e+00,0.3553,0
