theta_deg,isolated,embedded_0,embedded_1,embedded_2,embedded_3
46.95,0.248044,0.354931,0.365992,0.444302,0.29143
47,0.247366,0.354548,0.365001,0.442279,0.290301
47.05,0.246689,0.354163,0.364011,0.440261,0.289175
47.1,0.246014,0.353779,0.363023,0.438246,0.288052
47.15,0.24534,0.353393,0.362037,0.436236,0.286931
47.2,0.244668,0.353007,0.361051,0.43423,0.285813
47.25,0.243997,0.352621,0.360067,0.432228,0.284697
47.3,0.243327,0.352233,0.359085,0.43023,0.283584
47.35,0.242659,0.351845,0.358103,0.428236,0.282474
47.4,0.241992,0.351456,0.357123,0.426247,0.281366
47.45,0.241326,0.351066,0.356145,0.424262,0.280261
47.5,0.240662,0.350675,0.355167,0.422281,0.279158
47.55,0.239999,0.350283,0.354191,0.420305,0.278058
47.6,0.239337,0.349889,0.353216,0.418333,0.27696
47.65,0.238677,0.349495,0.352242,0.416366,0.275866
47.7,0.238018,0.3491,0.35127,0.414403,0.274773
47.75,0.23736,0.348704,0.350299,0.412445,0.273684
47.8,0.236704,0.348306,0.349329,0.410491,0.272597
47.85,0.236049,0.347907,0.34836,0.408542,0.271512
47.9,0.235395,0.347507,0.347392,0.406598,0.270431
47.95,0.234742,0.347105,0.346426,0.404658,0.269351
48,0.234091,0.346702,0.34546,0.402724,0.268275
48.05,0.233441,0.346298,0.344496,0.400794,0.267201
48.1,0.232792,0.345892,0.343533,0.398868,0.266129
48.15,0.232144,0.345485,0.342571,0.396948,0.265061
48.2,0.231497,0.345076,0.341611,0.395033,0.263995
48.25,0.230852,0.344665,0.340651,0.393122,0.262931
48.3,0.230208,0.344253,0.339692,0.391217,0.26187
48.35,0.229565,0.343839,0.338735,0.389316,0.260812
48.4,0.228923,0.343424,0.337779,0.38742,0.259756
48.45,0.228282,0.343007,0.336823,0.38553,0.258703
48.5,0.227643,0.342588,0.335869,0.383645,0.257653
48.55,0.227004,0.342167,0.334916,0.381764,0.256605
48.6,0.226367,0.341745,0.333964,0.379889,0.25556
48.65,0.225731,0.34132,0.333013,0.378019,0.254517
48.7,0.225096,0.340894,0.332063,0.376155,0.253477
48.75,0.224462,0.340466,0.331113,0.374295,0.25244
48.8,0.223829,0.340036,0.330165,0.372441,0.251405
48.85,0.223197,0.339603,0.329218,0.370592,0.250373
48.9,0.222566,0.339169,0.328272,0.368748,0.249344
48.95,0.221937,0.338733,0.327327,0.36691,0.248317
49,0.221308,0.338294,0.326383,0.365077,0.247293
49.05,0.220681,0.337854,0.32544,0.363249,0.246272
49.1,0.220054,0.337411,0.324498,0.361427,0.245253
49.15,0.219429,0.336966,0.323557,0.35961,0.244237
49.2,0.218805,0.336519,0.322617,0.357799,0.243223
49.25,0.218181,0.33607,0.321677,0.355993,0.242212
49.3,0.217559,0.335618,0.320739,0.354193,0.241204
49.35,0.216938,0.335164,0.319801,0.352398,0.240198
49.4,0.216317,0.334708,0.318865,0.350609,0.239195
49.45,0.215698,0.334249,0.317929,0.348825,0.238195
49.5,0.21508,0.333788,0.316995,0.347047,0.237197
49.55,0.214463,0.333325,0.316061,0.345275,0.236202
49.6,0.213846,0.332859,0.315128,0.343508,0.23521
49.65,0.213231,0.332391,0.314196,0.341747,0.23422
49.7,0.212617,0.33192,0.313265,0.339991,0.233233
49.75,0.212003,0.331447,0.312335,0.338241,0.232249
49.8,0.211391,0.330971,0.311405,0.336497,0.231267
49.85,0.210779,0.330493,0.310477,0.334758,0.230288
49.9,0.210169,0.330012,0.309549,0.333026,0.229311
49.95,0.209559,0.329528,0.308623,0.331299,0.228338
50,0.20895,0.329042,0.307697,0.329577,0.227366
50.05,0.208342,0.328553,0.306772,0.327862,0.226398
50.1,0.207736,0.328062,0.305848,0.326152,0.225432
50.15,0.20713,0.327568,0.304924,0.324448,0.224469
50.2,0.206524,0.327071,0.304002,0.32275,0.223509
50.25,0.20592,0.326572,0.30308,0.321058,0.222551
50.3,0.205317,0.32607,0.30216,0.319371,0.221596
50.35,0.204715,0.325565,0.30124,0.317691,0.220643
50.4,0.204113,0.325057,0.30032,0.316016,0.219694
50.45,0.203513,0.324547,0.299402,0.314347,0.218747
50.5,0.202913,0.324034,0.298485,0.312684,0.217802
50.55,0.202314,0.323518,0.297568,0.311027,0.21686
50.6,0.201716,0.322999,0.296652,0.309375,0.215921
50.65,0.201119,0.322478,0.295737,0.30773,0.214985
50.7,0.200523,0.321953,0.294823,0.306091,0.214051
50.75,0.199927,0.321426,0.29391,0.304457,0.21312
50.8,0.199333,0.320896,0.292997,0.30283,0.212192
50.85,0.198739,0.320363,0.292085,0.301208,0.211266
50.9,0.198146,0.319827,0.291174,0.299592,0.210343
50.95,0.197554,0.319289,0.290264,0.297983,0.209423
51,0.196963,0.318747,0.289355,0.296379,0.208505
51.05,0.196372,0.318202,0.288446,0.294781,0.207591
51.1,0.195783,0.317655,0.287539,0.293189,0.206678
51.15,0.195194,0.317105,0.286632,0.291603,0.205769
51.2,0.194606,0.316551,0.285726,0.290023,0.204862
51.25,0.194019,0.315995,0.28482,0.288449,0.203958
51.3,0.193432,0.315436,0.283916,0.286882,0.203056
51.35,0.192847,0.314874,0.283012,0.28532,0.202158
51.4,0.192262,0.314309,0.282109,0.283764,0.201261
51.45,0.191678,0.313741,0.281207,0.282214,0.200368
51.5,0.191095,0.31317,0.280306,0.28067,0.199477
51.55,0.190513,0.312596,0.279405,0.279132,0.198589
51.6,0.189931,0.312019,0.278506,0.2776,0.197704
51.65,0.18935,0.311439,0.277607,0.276074,0.196821
51.7,0.18877,0.310857,0.276709,0.274554,0.195941
51.75,0.188191,0.310271,0.275812,0.27304,0.195064
51.8,0.187613,0.309682,0.274915,0.271532,0.19419
51.85,0.187035,0.30909,0.27402,0.27003,0.193318
51.9,0.186458,0.308496,0.273125,0.268534,0.192449
51.95,0.185882,0.307898,0.272231,0.267044,0.191582
52,0.185307,0.307297,0.271338,0.26556,0.190718
52.05,0.184732,0.306694,0.270445,0.264082,0.189857
52.1,0.184158,0.306087,0.269554,0.262611,0.188999
52.15,0.183585,0.305477,0.268663,0.261145,0.188143
52.2,0.183013,0.304865,0.267773,0.259685,0.18729
52.25,0.182441,0.304249,0.266884,0.258231,0.18644
52.3,0.18187,0.303631,0.265996,0.256783,0.185592
52.35,0.1813,0.30301,0.265108,0.255341,0.184747
52.4,0.180731,0.302385,0.264222,0.253905,0.183905
52.45,0.180162,0.301758,0.263336,0.252475,0.183065
52.5,0.179595,0.301128,0.262451,0.251051,0.182229
52.55,0.179027,0.300495,0.261567,0.249633,0.181394
52.6,0.178461,0.299859,0.260684,0.248221,0.180563
52.65,0.177895,0.29922,0.259801,0.246815,0.179734
52.7,0.177331,0.298578,0.25892,0.245414,0.178908
52.75,0.176766,0.297933,0.258039,0.24402,0.178085
52.8,0.176203,0.297286,0.257159,0.242632,0.177264
52.85,0.17564,0.296635,0.256281,0.24125,0.176446
52.9,0.175078,0.295982,0.255402,0.239873,0.17563
52.95,0.174517,0.295325,0.254525,0.238503,0.174818
53,0.173957,0.294666,0.253649,0.237138,0.174008
53.05,0.173397,0.294004,0.252774,0.235779,0.1732
53.1,0.172838,0.29334,0.251899,0.234427,0.172396
53.15,0.17228,0.292672,0.251025,0.23308,0.171594
53.2,0.171722,0.292002,0.250153,0.231739,0.170795
53.25,0.171165,0.291329,0.249281,0.230404,0.169998
53.3,0.170609,0.290653,0.24841,0.229075,0.169204
53.35,0.170054,0.289974,0.24754,0.227751,0.168413
53.4,0.169499,0.289293,0.246671,0.226434,0.167624
53.45,0.168945,0.288608,0.245803,0.225122,0.166838
53.5,0.168392,0.287922,0.244935,0.223816,0.166055
53.55,0.16784,0.287232,0.244069,0.222516,0.165274
53.6,0.167288,0.28654,0.243204,0.221222,0.164496
53.65,0.166737,0.285845,0.242339,0.219934,0.163721
53.7,0.166187,0.285147,0.241476,0.218651,0.162949
53.75,0.165637,0.284447,0.240613,0.217374,0.162179
53.8,0.165089,0.283744,0.239752,0.216103,0.161411
53.85,0.16454,0.283039,0.238891,0.214838,0.160647
53.9,0.163993,0.28233,0.238031,0.213579,0.159885
53.95,0.163446,0.28162,0.237173,0.212325,0.159125
54,0.162901,0.280907,0.236315,0.211077,0.158369
54.05,0.162355,0.280191,0.235458,0.209835,0.157615
54.1,0.161811,0.279473,0.234602,0.208598,0.156863
54.15,0.161267,0.278752,0.233748,0.207367,0.156115
54.2,0.160724,0.278029,0.232894,0.206142,0.155369
54.25,0.160182,0.277303,0.232041,0.204923,0.154625
54.3,0.15964,0.276575,0.23119,0.203709,0.153884
54.35,0.1591,0.275844,0.230339,0.202501,0.153146
54.4,0.15856,0.275111,0.22949,0.201298,0.152411
54.45,0.15802,0.274376,0.228641,0.200101,0.151678
54.5,0.157482,0.273639,0.227793,0.19891,0.150947
54.55,0.156944,0.272899,0.226947,0.197725,0.15022
54.6,0.156407,0.272156,0.226102,0.196545,0.149495
54.65,0.15587,0.271412,0.225257,0.19537,0.148772
54.7,0.155334,0.270665,0.224414,0.194201,0.148052
54.75,0.1548,0.269916,0.223572,0.193038,0.147335
54.8,0.154265,0.269165,0.222731,0.19188,0.146621
54.85,0.153732,0.268411,0.221891,0.190728,0.145909
54.9,0.153199,0.267655,0.221052,0.189581,0.145199
54.95,0.152667,0.266898,0.220214,0.18844,0.144492
55,0.152136,0.266138,0.219378,0.187304,0.143788
55.05,0.151606,0.265376,0.218542,0.186174,0.143087
55.1,0.151076,0.264612,0.217708,0.185049,0.142388
55.15,0.150547,0.263845,0.216874,0.183929,0.141691
55.2,0.150019,0.263077,0.216042,0.182815,0.140997
55.25,0.149491,0.262307,0.215211,0.181707,0.140306
55.3,0.148965,0.261535,0.214382,0.180603,0.139617
55.35,0.148439,0.260761,0.213553,0.179506,0.138931
55.4,0.147913,0.259985,0.212726,0.178413,0.138248
55.45,0.147389,0.259207,0.211899,0.177326,0.137567
55.5,0.146865,0.258427,0.211074,0.176244,0.136888
55.55,0.146342,0.257646,0.21025,0.175168,0.136212
55.6,0.14582,0.256862,0.209428,0.174097,0.135539
55.65,0.145299,0.256077,0.208606,0.173031,0.134868
55.7,0.144778,0.25529,0.207786,0.171971,0.1342
55.75,0.144258,0.254501,0.206967,0.170915,0.133534
55.8,0.143739,0.253711,0.206149,0.169865,0.132871
55.85,0.143221,0.252919,0.205333,0.168821,0.13221
55.9,0.142703,0.252125,0.204518,0.167781,0.131552
55.95,0.142187,0.25133,0.203704,0.166747,0.130897
56,0.141671,0.250533,0.202891,0.165718,0.130244
56.05,0.141155,0.249734,0.20208,0.164694,0.129593
56.1,0.140641,0.248934,0.201269,0.163675,0.128945
56.15,0.140127,0.248133,0.200461,0.162661,0.1283
56.2,0.139615,0.24733,0.199653,0.161652,0.127657
56.25,0.139103,0.246525,0.198847,0.160649,0.127016
56.3,0.138591,0.245719,0.198042,0.159651,0.126378
56.35,0.138081,0.244912,0.197238,0.158657,0.125742
56.4,0.137571,0.244103,0.196436,0.157669,0.125109
56.45,0.137062,0.243293,0.195635,0.156686,0.124479
56.5,0.136554,0.242482,0.194836,0.155708,0.123851
56.55,0.136047,0.24167,0.194037,0.154734,0.123225
56.6,0.135541,0.240856,0.193241,0.153766,0.122602
56.65,0.135035,0.240041,0.192445,0.152803,0.121981
56.7,0.13453,0.239224,0.191651,0.151845,0.121363
56.75,0.134026,0.238407,0.190858,0.150892,0.120747
56.8,0.133523,0.237589,0.190067,0.149943,0.120134
56.85,0.13302,0.236769,0.189277,0.149,0.119523
56.9,0.132519,0.235948,0.188489,0.148061,0.118914
56.95,0.132018,0.235126,0.187702,0.147127,0.118308
57,0.131518,0.234304,0.186916,0.146199,0.117705
57.05,0.131019,0.23348,0.186132,0.145275,0.117104
57.1,0.130521,0.232655,0.185349,0.144356,0.116505
57.15,0.130024,0.23183,0.184568,0.143441,0.115909
57.2,0.129527,0.231003,0.183788,0.142532,0.115315
57.25,0.129031,0.230176,0.183009,0.141627,0.114723
57.3,0.128536,0.229348,0.182232,0.140727,0.114134
57.35,0.128042,0.228519,0.181457,0.139832,0.113547
57.4,0.127549,0.227689,0.180683,0.138941,0.112963
57.45,0.127057,0.226859,0.179911,0.138055,0.112381
57.5,0.126565,0.226028,0.17914,0.137174,0.111801
57.55,0.126075,0.225196,0.17837,0.136298,0.111224
57.6,0.125585,0.224364,0.177602,0.135426,0.110649
57.65,0.125096,0.22353,0.176836,0.134559,0.110076
57.7,0.124608,0.222697,0.176071,0.133696,0.109506
57.75,0.124121,0.221863,0.175308,0.132838,0.108938
57.8,0.123634,0.221028,0.174546,0.131985,0.108373
57.85,0.123149,0.220193,0.173786,0.131136,0.10781
57.9,0.122664,0.219357,0.173027,0.130292,0.107249
57.95,0.122181,0.218521,0.17227,0.129452,0.10669
58,0.121698,0.217684,0.171515,0.128617,0.106134
58.05,0.121216,0.216848,0.170761,0.127786,0.10558
58.1,0.120735,0.21601,0.170008,0.12696,0.105029
58.15,0.120255,0.215173,0.169258,0.126138,0.104479
58.2,0.119775,0.214335,0.168509,0.125321,0.103932
58.25,0.119297,0.213497,0.167761,0.124508,0.103388
58.3,0.118819,0.212659,0.167015,0.1237,0.102845
58.35,0.118343,0.21182,0.166271,0.122896,0.102305
58.4,0.117867,0.210982,0.165528,0.122096,0.101767
58.45,0.117392,0.210143,0.164787,0.121301,0.101232
58.5,0.116919,0.209304,0.164048,0.12051,0.100698
58.55,0.116446,0.208465,0.16331,0.119724,0.100167
58.6,0.115974,0.207626,0.162574,0.118942,0.0996384
58.65,0.115502,0.206787,0.16184,0.118164,0.0991118
58.7,0.115032,0.205948,0.161107,0.11739,0.0985874
58.75,0.114563,0.205109,0.160376,0.116621,0.0980653
58.8,0.114095,0.20427,0.159647,0.115855,0.0975454
58.85,0.113627,0.203432,0.158919,0.115095,0.0970277
58.9,0.113161,0.202593,0.158194,0.114338,0.0965123
58.95,0.112695,0.201755,0.157469,0.113585,0.095999
59,0.11223,0.200917,0.156747,0.112837,0.0954879
59.05,0.111767,0.200079,0.156026,0.112093,0.0949791
59.1,0.111304,0.199241,0.155307,0.111353,0.0944724
59.15,0.110842,0.198403,0.15459,0.110617,0.0939679
59.2,0.110381,0.197566,0.153874,0.109885,0.0934656
59.25,0.109921,0.196729,0.153161,0.109158,0.0929654
59.3,0.109462,0.195893,0.152449,0.108434,0.0924674
59.35,0.109004,0.195057,0.151738,0.107714,0.0919716
59.4,0.108547,0.194221,0.15103,0.106999,0.0914779
59.45,0.108091,0.193386,0.150323,0.106288,0.0909864
59.5,0.107636,0.192551,0.149618,0.10558,0.090497
59.55,0.107182,0.191717,0.148915,0.104877,0.0900097
59.6,0.106729,0.190883,0.148213,0.104177,0.0895245
59.65,0.106277,0.19005,0.147514,0.103482,0.0890415
59.7,0.105825,0.189217,0.146816,0.10279,0.0885606
59.75,0.105375,0.188386,0.14612,0.102102,0.0880818
59.8,0.104926,0.187554,0.145426,0.101419,0.0876051
59.85,0.104477,0.186724,0.144733,0.100739,0.0871304
59.9,0.10403,0.185894,0.144043,0.100063,0.0866579
59.95,0.103584,0.185064,0.143354,0.0993908,0.0861875
60,0.103138,0.184236,0.142667,0.0987226,0.0857191
60.05,0.102694,0.183408,0.141982,0.0980582,0.0852528
60.1,0.102251,0.182581,0.141299,0.0973975,0.0847885
60.15,0.101808,0.181755,0.140617,0.0967407,0.0843264
60.2,0.101367,0.18093,0.139938,0.0960877,0.0838662
60.25,0.100927,0.180106,0.13926,0.0954384,0.0834081
60.3,0.100487,0.179282,0.138584,0.0947928,0.0829521
60.35,0.100049,0.17846,0.13791,0.094151,0.082498
60.4,0.0996115,0.177638,0.137238,0.0935129,0.082046
60.45,0.0991751,0.176817,0.136568,0.0928785,0.081596
60.5,0.0987398,0.175998,0.135899,0.0922478,0.081148
60.55,0.0983055,0.175179,0.135233,0.0916207,0.0807021
60.6,0.0978722,0.174362,0.134568,0.0909973,0.0802581
60.65,0.0974399,0.173545,0.133906,0.0903775,0.0798161
60.7,0.0970086,0.17273,0.133245,0.0897614,0.0793761
60.75,0.0965784,0.171916,0.132586,0.0891488,0.0789381
60.8,0.0961492,0.171103,0.131929,0.0885398,0.078502
60.85,0.095721,0.170291,0.131274,0.0879344,0.0780679
60.9,0.0952939,0.16948,0.130621,0.0873325,0.0776358
60.95,0.0948678,0.16867,0.129969,0.0867342,0.0772056
61,0.0944427,0.167862,0.12932,0.0861393,0.0767774
61.05,0.0940187,0.167055,0.128673,0.085548,0.0763511
61.1,0.0935957,0.166249,0.128027,0.0849602,0.0759267
61.15,0.0931738,0.165445,0.127383,0.0843758,0.0755043
61.2,0.0927529,0.164642,0.126742,0.0837949,0.0750838
61.25,0.092333,0.16384,0.126102,0.0832174,0.0746652
61.3,0.0919142,0.16304,0.125464,0.0826434,0.0742485
61.35,0.0914965,0.162241,0.124828,0.0820727,0.0738337
61.4,0.0910797,0.161443,0.124195,0.0815055,0.0734208
61.45,0.0906641,0.160647,0.123563,0.0809416,0.0730098
61.5,0.0902495,0.159852,0.122933,0.0803811,0.0726006
61.55,0.089836,0.159059,0.122305,0.0798239,0.0721934
61.6,0.0894235,0.158267,0.121679,0.07927,0.071788
61.65,0.0890121,0.157477,0.121054,0.0787195,0.0713845
61.7,0.0886018,0.156688,0.120432,0.0781723,0.0709828
61.75,0.0881925,0.155901,0.119812,0.0776283,0.070583
61.8,0.0877843,0.155115,0.119194,0.0770876,0.070185
61.85,0.0873772,0.154331,0.118578,0.0765502,0.0697889
61.9,0.0869711,0.153549,0.117963,0.076016,0.0693946
61.95,0.0865661,0.152768,0.117351,0.075485,0.0690021
62,0.0861622,0.151989,0.116741,0.0749572,0.0686114
62.05,0.0857594,0.151212,0.116132,0.0744326,0.0682225
62.1,0.0853576,0.150436,0.115526,0.0739112,0.0678355
62.15,0.0849569,0.149662,0.114922,0.0733929,0.0674502
62.2,0.0845573,0.14889,0.114319,0.0728778,0.0670668
62.25,0.0841588,0.148119,0.113719,0.0723658,0.0666851
62.3,0.0837614,0.14735,0.113121,0.0718569,0.0663052
62.35,0.0833651,0.146583,0.112524,0.0713511,0.065927
62.4,0.0829698,0.145818,0.11193,0.0708484,0.0655507
62.45,0.0825757,0.145055,0.111337,0.0703488,0.0651761
62.5,0.0821826,0.144293,0.110747,0.0698522,0.0648032
62.55,0.0817906,0.143534,0.110159,0.0693587,0.0644321
62.6,0.0813997,0.142776,0.109572,0.0688682,0.0640627
62.65,0.0810099,0.14202,0.108988,0.0683807,0.0636951
62.7,0.0806213,0.141266,0.108405,0.0678962,0.0633292
62.75,0.0802337,0.140513,0.107825,0.0674147,0.062965
62.8,0.0798472,0.139763,0.107247,0.0669361,0.0626026
62.85,0.0794618,0.139015,0.10667,0.0664605,0.0622418
62.9,0.0790775,0.138268,0.106096,0.0659878,0.0618827
62.95,0.0786943,0.137524,0.105523,0.0655181,0.0615254
63,0.0783122,0.136781,0.104953,0.0650512,0.0611697
63.05,0.0779313,0.136041,0.104385,0.0645873,0.0608157
63.1,0.0775514,0.135303,0.103818,0.0641262,0.0604634
63.15,0.0771726,0.134566,0.103254,0.063668,0.0601128
63.2,0.076795,0.133832,0.102692,0.0632126,0.0597638
63.25,0.0764185,0.133099,0.102131,0.0627601,0.0594165
63.3,0.076043,0.132369,0.101573,0.0623104,0.0590708
63.35,0.0756687,0.131641,0.101017,0.0618635,0.0587268
63.4,0.0752955,0.130915,0.100463,0.0614194,0.0583845
63.45,0.0749234,0.130191,0.0999104,0.0609781,0.0580437
63.5,0.0745525,0.129469,0.0993602,0.0605395,0.0577046
63.55,0.0741826,0.128749,0.098812,0.0601037,0.0573671
63.6,0.0738139,0.128032,0.0982658,0.0596706,0.0570313
63.65,0.0734462,0.127316,0.0977216,0.0592403,0.056697
63.7,0.0730797,0.126603,0.0971795,0.0588126,0.0563643
63.75,0.0727143,0.125892,0.0966393,0.0583877,0.0560333
63.8,0.0723501,0.125183,0.0961012,0.0579654,0.0557038
63.85,0.0719869,0.124476,0.0955651,0.0575458,0.0553759
63.9,0.0716249,0.123772,0.095031,0.0571288,0.0550496
63.95,0.071264,0.123069,0.0944989,0.0567145,0.0547249
64,0.0709042,0.122369,0.0939688,0.0563028,0.0544017
64.05,0.0705456,0.121671,0.0934407,0.0558938,0.0540801
64.1,0.070188,0.120976,0.0929147,0.0554873,0.05376
64.15,0.0698316,0.120282,0.0923906,0.0550834,0.0534415
64.2,0.0694763,0.119591,0.0918686,0.0546821,0.0531246
64.25,0.0691222,0.118902,0.0913486,0.0542833,0.0528092
64.3,0.0687691,0.118216,0.0908306,0.0538871,0.0524953
64.35,0.0684172,0.117532,0.0903146,0.0534934,0.0521829
64.4,0.0680665,0.11685,0.0898006,0.0531023,0.0518721
64.45,0.0677168,0.11617,0.0892886,0.0527136,0.0515627
64.5,0.0673683,0.115493,0.0887786,0.0523274,0.0512549
64.55,0.0670209,0.114818,0.0882706,0.0519437,0.0509486
64.6,0.0666746,0.114145,0.0877646,0.0515625,0.0506438
64.65,0.0663294,0.113475,0.0872607,0.0511837,0.0503404
64.7,0.0659854,0.112807,0.0867587,0.0508074,0.0500386
64.75,0.0656425,0.112141,0.0862587,0.0504335,0.0497382
64.8,0.0653008,0.111478,0.0857607,0.050062,0.0494393
64.85,0.0649601,0.110817,0.0852647,0.0496929,0.0491418
64.9,0.0646206,0.110159,0.0847708,0.0493262,0.0488459
64.95,0.0642823,0.109503,0.0842788,0.0489619,0.0485513
65,0.063945,0.108849,0.0837887,0.0485999,0.0482583
65.05,0.0636089,0.108198,0.0833007,0.0482403,0.0479666
65.1,0.0632739,0.107549,0.0828147,0.047883,0.0476764
65.15,0.06294,0.106902,0.0823306,0.0475281,0.0473877
65.2,0.0626073,0.106258,0.0818486,0.0471754,0.0471003
65.25,0.0622757,0.105617,0.0813685,0.0468251,0.0468144
65.3,0.0619452,0.104977,0.0808904,0.046477,0.0465299
65.35,0.0616159,0.104341,0.0804143,0.0461312,0.0462468
65.4,0.0612877,0.103706,0.0799401,0.0457877,0.0459651
65.45,0.0609606,0.103074,0.0794679,0.0454464,0.0456848
65.5,0.0606346,0.102445,0.0789977,0.0451074,0.0454059
65.55,0.0603098,0.101818,0.0785295,0.0447706,0.0451284
65.6,0.0599861,0.101193,0.0780632,0.044436,0.0448523
65.65,0.0596635,0.100571,0.0775989,0.0441036,0.0445775
65.7,0.059342,0.0999514,0.0771365,0.0437734,0.0443042
65.75,0.0590217,0.0993341,0.0766761,0.0434453,0.0440321
65.8,0.0587025,0.0987194,0.0762177,0.0431195,0.0437615
65.85,0.0583844,0.0981071,0.0757612,0.0427957,0.0434921
65.9,0.0580674,0.0974973,0.0753067,0.0424742,0.0432242
65.95,0.0577516,0.0968899,0.0748541,0.0421547,0.0429576
66,0.0574369,0.0962851,0.0744034,0.0418374,0.0426923
66.05,0.0571233,0.0956827,0.0739547,0.0415221,0.0424283
66.1,0.0568108,0.0950828,0.073508,0.041209,0.0421657
66.15,0.0564995,0.0944854,0.0730631,0.0408979,0.0419044
66.2,0.0561893,0.0938905,0.0726202,0.0405889,0.0416444
66.25,0.0558802,0.093298,0.0721793,0.040282,0.0413857
66.3,0.0555722,0.0927081,0.0717402,0.0399771,0.0411283
66.35,0.0552653,0.0921206,0.0713031,0.0396743,0.0408722
66.4,0.0549596,0.0915357,0.0708679,0.0393734,0.0406174
66.45,0.054655,0.0909532,0.0704347,0.0390746,0.0403639
66.5,0.0543515,0.0903732,0.0700033,0.0387778,0.0401117
66.55,0.0540491,0.0897958,0.0695738,0.038483,0.0398608
66.6,0.0537478,0.0892208,0.0691463,0.0381901,0.0396111
66.65,0.0534476,0.0886483,0.0687207,0.0378992,0.0393627
66.7,0.0531486,0.0880783,0.0682969,0.0376103,0.0391156
66.75,0.0528506,0.0875108,0.0678751,0.0373233,0.0388697
66.8,0.0525538,0.0869459,0.0674551,0.0370382,0.038625
66.85,0.0522581,0.0863834,0.0670371,0.0367551,0.0383816
66.9,0.0519635,0.0858234,0.0666209,0.0364739,0.0381395
66.95,0.05167,0.0852659,0.0662066,0.0361945,0.0378986
67,0.0513776,0.0847109,0.0657942,0.0359171,0.0376589
67.05,0.0510863,0.0841584,0.0653837,0.0356415,0.0374204
67.1,0.0507962,0.0836084,0.064975,0.0353678,0.0371832
67.15,0.0505071,0.0830609,0.0645682,0.035096,0.0369472
67.2,0.0502191,0.0825159,0.0641633,0.034826,0.0367123
67.25,0.0499323,0.0819734,0.0637603,0.0345578,0.0364787
67.3,0.0496465,0.0814334,0.063359,0.0342915,0.0362463
67.35,0.0493618,0.0808959,0.0629597,0.0340269,0.0360151
67.4,0.0490783,0.0803609,0.0625622,0.0337642,0.0357851
67.45,0.0487958,0.0798283,0.0621665,0.0335032,0.0355562
67.5,0.0485144,0.0792983,0.0617727,0.0332441,0.0353286
67.55,0.0482342,0.0787707,0.0613807,0.0329867,0.0351021
67.6,0.047955,0.0782456,0.0609905,0.0327311,0.0348767
67.65,0.0476769,0.077723,0.0606022,0.0324772,0.0346526
67.7,0.0473999,0.0772029,0.0602157,0.032225,0.0344296
67.75,0.047124,0.0766853,0.059831,0.0319746,0.0342077
67.8,0.0468492,0.0761701,0.0594482,0.0317259,0.0339871
67.85,0.0465754,0.0756574,0.0590671,0.0314789,0.0337675
67.9,0.0463028,0.0751471,0.0586879,0.0312336,0.0335491
67.95,0.0460312,0.0746394,0.0583104,0.03099,0.0333318
68,0.0457607,0.0741341,0.0579348,0.0307481,0.0331157
68.05,0.0454913,0.0736312,0.0575609,0.0305078,0.0329007
68.1,0.045223,0.0731309,0.0571888,0.0302692,0.0326868
68.15,0.0449558,0.0726329,0.0568186,0.0300323,0.032474
68.2,0.0446896,0.0721374,0.0564501,0.029797,0.0322623
68.25,0.0444245,0.0716444,0.0560833,0.0295633,0.0320517
68.3,0.0441605,0.0711538,0.0557184,0.0293312,0.0318423
68.35,0.0438975,0.0706657,0.0553552,0.0291007,0.0316339
68.4,0.0436357,0.07018,0.0549938,0.0288719,0.0314266
68.45,0.0433748,0.0696967,0.0546341,0.0286446,0.0312204
68.5,0.0431151,0.0692158,0.0542762,0.0284189,0.0310153
68.55,0.0428564,0.0687374,0.05392,0.0281947,0.0308113
68.6,0.0425988,0.0682614,0.0535656,0.0279722,0.0306083
68.65,0.0423423,0.0677878,0.0532129,0.0277511,0.0304064
68.7,0.0420868,0.0673166,0.052862,0.0275316,0.0302056
68.75,0.0418323,0.0668478,0.0525128,0.0273137,0.0300058
68.8,0.041579,0.0663814,0.0521653,0.0270973,0.0298071
68.85,0.0413266,0.0659175,0.0518195,0.0268823,0.0296094
68.9,0.0410754,0.0654559,0.0514754,0.0266689,0.0294128
68.95,0.0408251,0.0649967,0.0511331,0.026457,0.0292172
69,0.040576,0.0645399,0.0507924,0.0262466,0.0290227
69.05,0.0403279,0.0640854,0.0504535,0.0260376,0.0288292
69.1,0.0400808,0.0636334,0.0501162,0.0258301,0.0286367
69.15,0.0398347,0.0631837,0.0497807,0.0256241,0.0284452
69.2,0.0395898,0.0627364,0.0494468,0.0254195,0.0282548
69.25,0.0393458,0.0622914,0.0491146,0.0252163,0.0280653
69.3,0.0391029,0.0618488,0.0487841,0.0250146,0.0278769
69.35,0.038861,0.0614085,0.0484552,0.0248143,0.0276895
69.4,0.0386202,0.0609706,0.0481281,0.0246154,0.0275031
69.45,0.0383803,0.060535,0.0478025,0.0244179,0.0273177
69.5,0.0381416,0.0601017,0.0474787,0.0242218,0.0271332
69.55,0.0379038,0.0596708,0.0471564,0.0240271,0.0269498
69.6,0.0376671,0.0592421,0.0468359,0.0238338,0.0267673
69.65,0.0374314,0.0588158,0.0465169,0.0236418,0.0265858
69.7,0.0371967,0.0583918,0.0461996,0.0234512,0.0264053
69.75,0.036963,0.0579701,0.045884,0.0232619,0.0262258
